trace_id,provider,model,prompt_id,sequence,arrival_ms,size_bytes,media_duration_ms,interarrival_ms,pacing_error_ms,cumulative_audio_ms,utterance_progress,cumulative_delivery_rtf
bursty_same_ttfa-short_question-r005,bursty_same_ttfa,synthetic-validation-v1,short_question,2,298.12007440352863,1920,40.0,156.0371535246931,116.03715352469311,120.0,0.21428571428571427,2.4843339533627384
bursty_same_ttfa-short_question-r005,bursty_same_ttfa,synthetic-validation-v1,short_question,3,318.9418575916833,1920,40.0,20.821783188154654,-19.178216811845346,160.0,0.2857142857142857,1.9933866099480206
bursty_same_ttfa-short_question-r005,bursty_same_ttfa,synthetic-validation-v1,short_question,4,340.1908372044349,1920,40.0,21.24897961275161,-18.75102038724839,200.0,0.35714285714285715,1.7009541860221744
bursty_same_ttfa-short_question-r005,bursty_same_ttfa,synthetic-validation-v1,short_question,5,357.0893618636622,1920,40.0,16.89852465922729,-23.10147534077271,240.0,0.42857142857142855,1.4878723410985926
bursty_same_ttfa-short_question-r005,bursty_same_ttfa,synthetic-validation-v1,short_question,6,380.64219384447813,1920,40.0,23.552831980815938,-16.447168019184062,280.0,0.5,1.3594364065874218
bursty_same_ttfa-short_question-r005,bursty_same_ttfa,synthetic-validation-v1,short_question,7,399.99781746822146,1920,40.0,19.355623623743327,-20.644376376256673,320.0,0.5714285714285714,1.249993179588192
bursty_same_ttfa-short_question-r005,bursty_same_ttfa,synthetic-validation-v1,short_question,8,552.336457766095,1920,40.0,152.33864029787355,112.33864029787355,360.0,0.6428571428571429,1.5342679382391529
bursty_same_ttfa-short_question-r005,bursty_same_ttfa,synthetic-validation-v1,short_question,9,572.0122230745296,1920,40.0,19.67576530843462,-20.32423469156538,400.0,0.7142857142857143,1.4300305576863241
bursty_same_ttfa-short_question-r005,bursty_same_ttfa,synthetic-validation-v1,short_question,10,586.0006874025023,1920,40.0,13.988464327972679,-26.01153567202732,440.0,0.7857142857142857,1.3318197440965962
bursty_same_ttfa-short_question-r005,bursty_same_ttfa,synthetic-validation-v1,short_question,11,602.2917912253464,1920,40.0,16.291103822844093,-23.708896177155907,480.0,0.8571428571428571,1.254774565052805
bursty_same_ttfa-short_question-r005,bursty_same_ttfa,synthetic-validation-v1,short_question,12,622.6120609062249,1920,40.0,20.320269680878482,-19.679730319121518,520.0,0.9285714285714286,1.1973308863581247
bursty_same_ttfa-short_question-r005,bursty_same_ttfa,synthetic-validation-v1,short_question,13,641.3103194566552,1920,40.0,18.698258550430296,-21.301741449569704,560.0,1.0,1.1451969990297415
bursty_same_ttfa-short_question-r006,bursty_same_ttfa,synthetic-validation-v1,short_question,0,119.18301126815753,1920,40.0,0.0,0.0,40.0,0.07142857142857142,2.979575281703938
bursty_same_ttfa-short_question-r006,bursty_same_ttfa,synthetic-validation-v1,short_question,1,127.23302091390819,1920,40.0,8.050009645750663,-31.949990354249337,80.0,0.14285714285714285,1.5904127614238524
bursty_same_ttfa-short_question-r006,bursty_same_ttfa,synthetic-validation-v1,short_question,2,284.1913328793127,1920,40.0,156.9583119654045,116.9583119654045,120.0,0.21428571428571427,2.368261107327606
bursty_same_ttfa-short_question-r006,bursty_same_ttfa,synthetic-validation-v1,short_question,3,297.93221802344164,1920,40.0,13.740885144128924,-26.259114855871076,160.0,0.2857142857142857,1.8620763626465102
bursty_same_ttfa-short_question-r006,bursty_same_ttfa,synthetic-validation-v1,short_question,4,316.73317801944773,1920,40.0,18.8009599960061,-21.1990400039939,200.0,0.35714285714285715,1.5836658900972387
bursty_same_ttfa-short_question-r006,bursty_same_ttfa,synthetic-validation-v1,short_question,5,330.418220420168,1920,40.0,13.68504240072025,-26.31495759927975,240.0,0.42857142857142855,1.3767425850840334
bursty_same_ttfa-short_question-r006,bursty_same_ttfa,synthetic-validation-v1,short_question,6,351.42780097038184,1920,40.0,21.009580550213855,-18.990419449786145,280.0,0.5,1.255099289179935
bursty_same_ttfa-short_question-r006,bursty_same_ttfa,synthetic-validation-v1,short_question,7,372.0101771366488,1920,40.0,20.582376166266954,-19.417623833733046,320.0,0.5714285714285714,1.1625318035520276
bursty_same_ttfa-short_question-r006,bursty_same_ttfa,synthetic-validation-v1,short_question,8,536.130610176513,1920,40.0,164.12043303986417,124.12043303986417,360.0,0.6428571428571429,1.4892516949347583
bursty_same_ttfa-short_question-r006,bursty_same_ttfa,synthetic-validation-v1,short_question,9,551.8772446962853,1920,40.0,15.746634519772329,-24.25336548022767,400.0,0.7142857142857143,1.3796931117407132
bursty_same_ttfa-short_question-r006,bursty_same_ttfa,synthetic-validation-v1,short_question,10,571.4250341373004,1920,40.0,19.547789441015084,-20.452210558984916,440.0,0.7857142857142857,1.2986932594029554
bursty_same_ttfa-short_question-r006,bursty_same_ttfa,synthetic-validation-v1,short_question,11,590.0422270312146,1920,40.0,18.617192893914194,-21.382807106085806,480.0,0.8571428571428571,1.2292546396483637
bursty_same_ttfa-short_question-r006,bursty_same_ttfa,synthetic-validation-v1,short_question,12,608.5174182936414,1920,40.0,18.475191262426847,-21.524808737573153,520.0,0.9285714285714286,1.170225804410849
bursty_same_ttfa-short_question-r006,bursty_same_ttfa,synthetic-validation-v1,short_question,13,624.4654769381661,1920,40.0,15.948058644524735,-24.051941355475265,560.0,1.0,1.1151169231038682
bursty_same_ttfa-short_question-r007,bursty_same_ttfa,synthetic-validation-v1,short_question,0,123.72224211411407,1920,40.0,0.0,0.0,40.0,0.07142857142857142,3.0930560528528517
bursty_same_ttfa-short_question-r007,bursty_same_ttfa,synthetic-validation-v1,short_question,1,139.21635845238083,1920,40.0,15.494116338266764,-24.505883661733236,80.0,0.14285714285714285,1.7402044806547603
bursty_same_ttfa-short_question-r007,bursty_same_ttfa,synthetic-validation-v1,short_question,2,288.446384578808,1920,40.0,149.2300261264272,109.23002612642719,120.0,0.21428571428571427,2.403719871490067
bursty_same_ttfa-short_question-r007,bursty_same_ttfa,synthetic-validation-v1,short_question,3,303.68796161241215,1920,40.0,15.24157703360413,-24.75842296639587,160.0,0.2857142857142857,1.8980497600775759
bursty_same_ttfa-short_question-r007,bursty_same_ttfa,synthetic-validation-v1,short_question,4,335.642890280624,1920,40.0,31.954928668211835,-8.045071331788165,200.0,0.35714285714285715,1.6782144514031199
bursty_same_ttfa-short_question-r007,bursty_same_ttfa,synthetic-validation-v1,short_question,5,358.7891027650757,1920,40.0,23.146212484451723,-16.853787515548277,240.0,0.42857142857142855,1.4949545948544822
bursty_same_ttfa-short_question-r007,bursty_same_ttfa,synthetic-validation-v1,short_question,6,375.8138472998135,1920,40.0,17.024744534737806,-22.975255465262194,280.0,0.5,1.3421923117850483
bursty_same_ttfa-short_question-r007,bursty_same_ttfa,synthetic-validation-v1,short_question,7,400.3575568742009,1920,40.0,24.54370957438738,-15.456290425612622,320.0,0.5714285714285714,1.2511173652318779
bursty_same_ttfa-short_question-r007,bursty_same_ttfa,synthetic-validation-v1,short_question,8,558.0556244382059,1920,40.0,157.698067564005,117.69806756400499,360.0,0.6428571428571429,1.5501545123283498
bursty_same_ttfa-short_question-r007,bursty_same_ttfa,synthetic-validation-v1,short_question,9,574.6313951032222,1920,40.0,16.575770665016307,-23.424229334983693,400.0,0.7142857142857143,1.4365784877580554
bursty_same_ttfa-short_question-r007,bursty_same_ttfa,synthetic-validation-v1,short_question,10,594.870351615085,1920,40.0,20.238956511862852,-19.761043488137148,440.0,0.7857142857142857,1.351978071852466
bursty_same_ttfa-short_question-r007,bursty_same_ttfa,synthetic-validation-v1,short_question,11,611.0923427540883,1920,40.0,16.221991139003308,-23.778008860996692,480.0,0.8571428571428571,1.2731090474043507
bursty_same_ttfa-short_question-r007,bursty_same_ttfa,synthetic-validation-v1,short_question,12,623.9295932562901,1920,40.0,12.837250502201755,-27.162749497798245,520.0,0.9285714285714286,1.1998646024159425
bursty_same_ttfa-short_question-r007,bursty_same_ttfa,synthetic-validation-v1,short_question,13,644.8794207405467,1920,40.0,20.949827484256616,-19.050172515743384,560.0,1.0,1.1515703941795477
bursty_same_ttfa-short_question-r008,bursty_same_ttfa,synthetic-validation-v1,short_question,0,127.6585565346663,1920,40.0,0.0,0.0,40.0,0.07142857142857142,3.1914639133666576
bursty_same_ttfa-short_question-r008,bursty_same_ttfa,synthetic-validation-v1,short_question,1,140.66772982021257,1920,40.0,13.009173285546268,-26.990826714453732,80.0,0.14285714285714285,1.7583466227526572
bursty_same_ttfa-short_question-r008,bursty_same_ttfa,synthetic-validation-v1,short_question,2,293.45173053496376,1920,40.0,152.7840007147512,112.78400071475119,120.0,0.21428571428571427,2.4454310877913645
bursty_same_ttfa-short_question-r008,bursty_same_ttfa,synthetic-validation-v1,short_question,3,314.8391122603496,1920,40.0,21.387381725385865,-18.612618274614135,160.0,0.2857142857142857,1.9677444516271851
bursty_same_ttfa-short_question-r008,bursty_same_ttfa,synthetic-validation-v1,short_question,4,335.6408067928647,1920,40.0,20.801694532515057,-19.198305467484943,200.0,0.35714285714285715,1.6782040339643234
bursty_same_ttfa-short_question-r008,bursty_same_ttfa,synthetic-validation-v1,short_question,5,357.88331908370475,1920,40.0,22.242512290840068,-17.757487709159932,240.0,0.42857142857142855,1.4911804961821031
bursty_same_ttfa-short_question-r008,bursty_same_ttfa,synthetic-validation-v1,short_question,6,384.4310251197471,1920,40.0,26.54770603604237,-13.45229396395763,280.0,0.5,1.3729679468562397
bursty_same_ttfa-short_question-r008,bursty_same_ttfa,synthetic-validation-v1,short_question,7,399.29566959071013,1920,40.0,14.864644470963015,-25.135355529036985,320.0,0.5714285714285714,1.247798967470969
bursty_same_ttfa-short_question-r008,bursty_same_ttfa,synthetic-validation-v1,short_question,8,550.3279935761041,1920,40.0,151.03232398539393,111.03232398539393,360.0,0.6428571428571429,1.5286888710447335
bursty_same_ttfa-short_question-r008,bursty_same_ttfa,synthetic-validation-v1,short_question,9,561.0796049222421,1920,40.0,10.75161134613802,-29.24838865386198,400.0,0.7142857142857143,1.4026990123056051
bursty_same_ttfa-short_question-r008,bursty_same_ttfa,synthetic-validation-v1,short_question,10,578.2336966335058,1920,40.0,17.15409171126373,-22.84590828873627,440.0,0.7857142857142857,1.3141674923488769
bursty_same_ttfa-short_question-r008,bursty_same_ttfa,synthetic-validation-v1,short_question,11,593.1600887602548,1920,40.0,14.926392126748965,-25.073607873251035,480.0,0.8571428571428571,1.2357501849171975
bursty_same_ttfa-short_question-r008,bursty_same_ttfa,synthetic-validation-v1,short_question,12,611.1767337221823,1920,40.0,18.016644961927568,-21.983355038072432,520.0,0.9285714285714286,1.1753398725426583
bursty_same_ttfa-short_question-r008,bursty_same_ttfa,synthetic-validation-v1,short_question,13,629.9077827874466,1920,40.0,18.7310490652643,-21.2689509347357,560.0,1.0,1.1248353264061548
bursty_same_ttfa-short_question-r009,bursty_same_ttfa,synthetic-validation-v1,short_question,0,133.7197063978507,1920,40.0,0.0,0.0,40.0,0.07142857142857142,3.3429926599462676
bursty_same_ttfa-short_question-r009,bursty_same_ttfa,synthetic-validation-v1,short_question,1,147.4057322394925,1920,40.0,13.686025841641793,-26.313974158358207,80.0,0.14285714285714285,1.8425716529936562
bursty_same_ttfa-short_question-r009,bursty_same_ttfa,synthetic-validation-v1,short_question,2,299.6444538196114,1920,40.0,152.2387215801189,112.23872158011889,120.0,0.21428571428571427,2.4970371151634283
bursty_same_ttfa-short_question-r009,bursty_same_ttfa,synthetic-validation-v1,short_question,3,322.31961199456595,1920,40.0,22.67515817495456,-17.32484182504544,160.0,0.2857142857142857,2.014497574966037
bursty_same_ttfa-short_question-r009,bursty_same_ttfa,synthetic-validation-v1,short_question,4,337.4832614901965,1920,40.0,15.16364949563058,-24.83635050436942,200.0,0.35714285714285715,1.6874163074509827
bursty_same_ttfa-short_question-r009,bursty_same_ttfa,synthetic-validation-v1,short_question,5,354.0015229701081,1920,40.0,16.518261479911587,-23.481738520088413,240.0,0.42857142857142855,1.4750063457087839
bursty_same_ttfa-short_question-r009,bursty_same_ttfa,synthetic-validation-v1,short_question,6,367.1118068800649,1920,40.0,13.110283909956763,-26.889716090043237,280.0,0.5,1.3111135960002318
bursty_same_ttfa-short_question-r009,bursty_same_ttfa,synthetic-validation-v1,short_question,7,395.9551380245547,1920,40.0,28.84333114448981,-11.15666885551019,320.0,0.5714285714285714,1.2373598063267335
bursty_same_ttfa-short_question-r009,bursty_same_ttfa,synthetic-validation-v1,short_question,8,548.4461398402007,1920,40.0,152.49100181564597,112.49100181564597,360.0,0.6428571428571429,1.5234614995561129
bursty_same_ttfa-short_question-r009,bursty_same_ttfa,synthetic-validation-v1,short_question,9,570.1396849044058,1920,40.0,21.693545064205182,-18.306454935794818,400.0,0.7142857142857143,1.4253492122610145
bursty_same_ttfa-short_question-r009,bursty_same_ttfa,synthetic-validation-v1,short_question,10,588.6977806113013,1920,40.0,18.558095706895415,-21.441904293104585,440.0,0.7857142857142857,1.337949501389321
bursty_same_ttfa-short_question-r009,bursty_same_ttfa,synthetic-validation-v1,short_question,11,602.3872437694597,1920,40.0,13.689463158158446,-26.310536841841554,480.0,0.8571428571428571,1.2549734245197077
bursty_same_ttfa-short_question-r009,bursty_same_ttfa,synthetic-validation-v1,short_question,12,621.1690934054108,1920,40.0,18.781849635951062,-21.218150364048938,520.0,0.9285714285714286,1.1945559488565591
bursty_same_ttfa-short_question-r009,bursty_same_ttfa,synthetic-validation-v1,short_question,13,633.4744152657162,1920,40.0,12.305321860305412,-27.694678139694588,560.0,1.0,1.131204312974493
bursty_same_ttfa-short_question-r010,bursty_same_ttfa,synthetic-validation-v1,short_question,0,130.25821599167242,1920,40.0,0.0,0.0,40.0,0.07142857142857142,3.25645539979181
bursty_same_ttfa-short_question-r010,bursty_same_ttfa,synthetic-validation-v1,short_question,1,154.08977389109785,1920,40.0,23.831557899425434,-16.168442100574566,80.0,0.14285714285714285,1.926122173638723
bursty_same_ttfa-short_question-r010,bursty_same_ttfa,synthetic-validation-v1,short_question,2,307.159562745464,1920,40.0,153.06978885436612,113.06978885436612,120.0,0.21428571428571427,2.5596630228788664
bursty_same_ttfa-short_question-r010,bursty_same_ttfa,synthetic-validation-v1,short_question,3,325.5677960062946,1920,40.0,18.408233260830627,-21.591766739169373,160.0,0.2857142857142857,2.0347987250393413
bursty_same_ttfa-short_question-r010,bursty_same_ttfa,synthetic-validation-v1,short_question,4,340.84011033267745,1920,40.0,15.272314326382855,-24.727685673617145,200.0,0.35714285714285715,1.7042005516633874
bursty_same_ttfa-short_question-r010,bursty_same_ttfa,synthetic-validation-v1,short_question,5,358.9944759940676,1920,40.0,18.15436566139016,-21.84563433860984,240.0,0.42857142857142855,1.4958103166419483
bursty_same_ttfa-short_question-r010,bursty_same_ttfa,synthetic-validation-v1,short_question,6,375.4463792551385,1920,40.0,16.451903261070868,-23.548096738929132,280.0,0.5,1.340879925911209
bursty_same_ttfa-short_question-r010,bursty_same_ttfa,synthetic-validation-v1,short_question,7,388.2832162797654,1920,40.0,12.836837024626902,-27.163162975373098,320.0,0.5714285714285714,1.2133850508742667
bursty_same_ttfa-short_question-r010,bursty_same_ttfa,synthetic-validation-v1,short_question,8,541.7500510737261,1920,40.0,153.46683479396074,113.46683479396074,360.0,0.6428571428571429,1.5048612529825727
bursty_same_ttfa-short_question-r010,bursty_same_ttfa,synthetic-validation-v1,short_question,9,557.0822413522972,1920,40.0,15.332190278571034,-24.667809721428966,400.0,0.7142857142857143,1.392705603380743
bursty_same_ttfa-short_question-r010,bursty_same_ttfa,synthetic-validation-v1,short_question,10,572.4498080592996,1920,40.0,15.367566707002425,-24.632433292997575,440.0,0.7857142857142857,1.3010222910438627
bursty_same_ttfa-short_question-r010,bursty_same_ttfa,synthetic-validation-v1,short_question,11,599.3692261144961,1920,40.0,26.919418055196502,-13.080581944803498,480.0,0.8571428571428571,1.2486858877385336
bursty_same_ttfa-short_question-r010,bursty_same_ttfa,synthetic-validation-v1,short_question,12,614.2900262201631,1920,40.0,14.920800105667013,-25.079199894332987,520.0,0.9285714285714286,1.1813269735003136
bursty_same_ttfa-short_question-r010,bursty_same_ttfa,synthetic-validation-v1,short_question,13,631.1379606390233,1920,40.0,16.847934418860177,-23.152065581139823,560.0,1.0,1.1270320725696845
bursty_same_ttfa-short_question-r011,bursty_same_ttfa,synthetic-validation-v1,short_question,0,128.2621708843794,1920,40.0,0.0,0.0,40.0,0.07142857142857142,3.206554272109485
bursty_same_ttfa-short_question-r011,bursty_same_ttfa,synthetic-validation-v1,short_question,1,143.18032403849222,1920,40.0,14.918153154112815,-25.081846845887185,80.0,0.14285714285714285,1.7897540504811527
bursty_same_ttfa-short_question-r011,bursty_same_ttfa,synthetic-validation-v1,short_question,2,300.29308752527095,1920,40.0,157.11276348677873,117.11276348677873,120.0,0.21428571428571427,2.5024423960439246
bursty_same_ttfa-short_question-r011,bursty_same_ttfa,synthetic-validation-v1,short_question,3,309.47103687937755,1920,40.0,9.177949354106602,-30.8220506458934,160.0,0.2857142857142857,1.9341939804961097
bursty_same_ttfa-short_question-r011,bursty_same_ttfa,synthetic-validation-v1,short_question,4,323.8403202835441,1920,40.0,14.369283404166538,-25.630716595833462,200.0,0.35714285714285715,1.6192016014177204
bursty_same_ttfa-short_question-r011,bursty_same_ttfa,synthetic-validation-v1,short_question,5,342.51789152241713,1920,40.0,18.677571238873043,-21.322428761126957,240.0,0.42857142857142855,1.4271578813434047
bursty_same_ttfa-short_question-r011,bursty_same_ttfa,synthetic-validation-v1,short_question,6,363.50944633630456,1920,40.0,20.991554813887433,-19.008445186112567,280.0,0.5,1.298248022629659
bursty_same_ttfa-short_question-r011,bursty_same_ttfa,synthetic-validation-v1,short_question,7,383.2067524431483,1920,40.0,19.697306106843712,-20.302693893156288,320.0,0.5714285714285714,1.1975211013848384
bursty_same_ttfa-short_question-r011,bursty_same_ttfa,synthetic-validation-v1,short_question,8,542.2974609763414,1920,40.0,159.09070853319315,119.09070853319315,360.0,0.6428571428571429,1.5063818360453929
bursty_same_ttfa-short_question-r011,bursty_same_ttfa,synthetic-validation-v1,short_question,9,565.7970226864805,1920,40.0,23.49956171013912,-16.50043828986088,400.0,0.7142857142857143,1.4144925567162014
bursty_same_ttfa-short_question-r011,bursty_same_ttfa,synthetic-validation-v1,short_question,10,583.1040732977523,1920,40.0,17.307050611271734,-22.692949388728266,440.0,0.7857142857142857,1.3252365302221643
bursty_same_ttfa-short_question-r011,bursty_same_ttfa,synthetic-validation-v1,short_question,11,593.2351045445799,1920,40.0,10.13103124682766,-29.86896875317234,480.0,0.8571428571428571,1.2359064678012082
bursty_same_ttfa-short_question-r011,bursty_same_ttfa,synthetic-validation-v1,short_question,12,611.7880860026887,1920,40.0,18.552981458108775,-21.447018541891225,520.0,0.9285714285714286,1.1765155500051705
bursty_same_ttfa-short_question-r011,bursty_same_ttfa,synthetic-validation-v1,short_question,13,628.4111147559618,1920,40.0,16.623028753273047,-23.376971246726953,560.0,1.0,1.1221627049213603
bursty_same_ttfa-short_question-r012,bursty_same_ttfa,synthetic-validation-v1,short_question,0,124.74766765960823,1920,40.0,0.0,0.0,40.0,0.07142857142857142,3.1186916914902056
bursty_same_ttfa-short_question-r012,bursty_same_ttfa,synthetic-validation-v1,short_question,1,139.28610358423566,1920,40.0,14.538435924627436,-25.461564075372564,80.0,0.14285714285714285,1.7410762948029457
bursty_same_ttfa-short_question-r012,bursty_same_ttfa,synthetic-validation-v1,short_question,2,294.2765368296056,1920,40.0,154.99043324536996,114.99043324536996,120.0,0.21428571428571427,2.452304473580047
bursty_same_ttfa-short_question-r012,bursty_same_ttfa,synthetic-validation-v1,short_question,3,306.46909479019575,1920,40.0,12.192557960590136,-27.807442039409864,160.0,0.2857142857142857,1.9154318424387236
bursty_same_ttfa-short_question-r012,bursty_same_ttfa,synthetic-validation-v1,short_question,4,329.98884559971805,1920,40.0,23.519750809522293,-16.480249190477707,200.0,0.35714285714285715,1.6499442279985903
bursty_same_ttfa-short_question-r012,bursty_same_ttfa,synthetic-validation-v1,short_question,5,345.00850810397435,1920,40.0,15.019662504256303,-24.980337495743697,240.0,0.42857142857142855,1.4375354504332265
bursty_same_ttfa-short_question-r012,bursty_same_ttfa,synthetic-validation-v1,short_question,6,369.5871509850411,1920,40.0,24.57864288106674,-15.421357118933258,280.0,0.5,1.319954110660861
bursty_same_ttfa-short_question-r012,bursty_same_ttfa,synthetic-validation-v1,short_question,7,390.29845507715095,1920,40.0,20.711304092109856,-19.288695907890144,320.0,0.5714285714285714,1.2196826721160967
bursty_same_ttfa-short_question-r012,bursty_same_ttfa,synthetic-validation-v1,short_question,8,544.1246437517034,1920,40.0,153.82618867455244,113.82618867455244,360.0,0.6428571428571429,1.5114573437547316
bursty_same_ttfa-short_question-r012,bursty_same_ttfa,synthetic-validation-v1,short_question,9,563.9900879862021,1920,40.0,19.865444234498682,-20.134555765501318,400.0,0.7142857142857143,1.4099752199655051
bursty_same_ttfa-short_question-r012,bursty_same_ttfa,synthetic-validation-v1,short_question,10,576.9292051473954,1920,40.0,12.93911716119328,-27.06088283880672,440.0,0.7857142857142857,1.311202738971353
bursty_same_ttfa-short_question-r012,bursty_same_ttfa,synthetic-validation-v1,short_question,11,594.0105351458885,1920,40.0,17.081329998493175,-22.918670001506825,480.0,0.8571428571428571,1.237521948220601
bursty_same_ttfa-short_question-r012,bursty_same_ttfa,synthetic-validation-v1,short_question,12,612.840027973273,1920,40.0,18.829492827384456,-21.170507172615544,520.0,0.9285714285714286,1.1785385153332173
bursty_same_ttfa-short_question-r012,bursty_same_ttfa,synthetic-validation-v1,short_question,13,634.2945636338409,1920,40.0,21.4545356605679,-18.5454643394321,560.0,1.0,1.1326688636318587
bursty_same_ttfa-short_question-r013,bursty_same_ttfa,synthetic-validation-v1,short_question,0,132.42303044389243,1920,40.0,0.0,0.0,40.0,0.07142857142857142,3.3105757610973106
bursty_same_ttfa-short_question-r013,bursty_same_ttfa,synthetic-validation-v1,short_question,1,148.40041987574628,1920,40.0,15.977389431853851,-24.02261056814615,80.0,0.14285714285714285,1.8550052484468285
bursty_same_ttfa-short_question-r013,bursty_same_ttfa,synthetic-validation-v1,short_question,2,296.97065344798557,1920,40.0,148.5702335722393,108.57023357223929,120.0,0.21428571428571427,2.4747554453998797
bursty_same_ttfa-short_question-r013,bursty_same_ttfa,synthetic-validation-v1,short_question,3,313.0686153854651,1920,40.0,16.09796193747951,-23.90203806252049,160.0,0.2857142857142857,1.9566788461591567
bursty_same_ttfa-short_question-r013,bursty_same_ttfa,synthetic-validation-v1,short_question,4,333.8086717300311,1920,40.0,20.740056344566028,-19.259943655433972,200.0,0.35714285714285715,1.6690433586501556
bursty_same_ttfa-short_question-r013,bursty_same_ttfa,synthetic-validation-v1,short_question,5,351.9012520970931,1920,40.0,18.092580367062,-21.907419632938,240.0,0.42857142857142855,1.4662552170712213
bursty_same_ttfa-short_question-r013,bursty_same_ttfa,synthetic-validation-v1,short_question,6,372.7374742162124,1920,40.0,20.83622211911927,-19.16377788088073,280.0,0.5,1.3312052650579014
bursty_same_ttfa-short_question-r013,bursty_same_ttfa,synthetic-validation-v1,short_question,7,385.57814074064044,1920,40.0,12.840666524428059,-27.15933347557194,320.0,0.5714285714285714,1.2049316898145013
bursty_same_ttfa-short_question-r013,bursty_same_ttfa,synthetic-validation-v1,short_question,8,539.4894447206256,1920,40.0,153.91130397998512,113.91130397998512,360.0,0.6428571428571429,1.4985817908906265
bursty_same_ttfa-short_question-r013,bursty_same_ttfa,synthetic-validation-v1,short_question,9,555.9768561760765,1920,40.0,16.48741145545091,-23.51258854454909,400.0,0.7142857142857143,1.3899421404401913
bursty_same_ttfa-short_question-r013,bursty_same_ttfa,synthetic-validation-v1,short_question,10,572.6194502551738,1920,40.0,16.642594079097307,-23.357405920902693,440.0,0.7857142857142857,1.3014078414890313
bursty_same_ttfa-short_question-r013,bursty_same_ttfa,synthetic-validation-v1,short_question,11,589.0525148310235,1920,40.0,16.4330645758497,-23.5669354241503,480.0,0.8571428571428571,1.227192739231299
bursty_same_ttfa-short_question-r013,bursty_same_ttfa,synthetic-validation-v1,short_question,12,614.0480310581506,1920,40.0,24.995516227127155,-15.004483772872845,520.0,0.9285714285714286,1.1808615981887511
bursty_same_ttfa-short_question-r013,bursty_same_ttfa,synthetic-validation-v1,short_question,13,636.7357975527704,1920,40.0,22.687766494619723,-17.312233505380277,560.0,1.0,1.1370282099156614
bursty_same_ttfa-short_question-r014,bursty_same_ttfa,synthetic-validation-v1,short_question,0,122.21558421315507,1920,40.0,0.0,0.0,40.0,0.07142857142857142,3.0553896053288767
bursty_same_ttfa-short_question-r014,bursty_same_ttfa,synthetic-validation-v1,short_question,1,139.22789214855734,1920,40.0,17.012307935402276,-22.987692064597724,80.0,0.14285714285714285,1.7403486518569669
bursty_same_ttfa-short_question-r014,bursty_same_ttfa,synthetic-validation-v1,short_question,2,293.9586276202877,1920,40.0,154.73073547173036,114.73073547173036,120.0,0.21428571428571427,2.449655230169064
bursty_same_ttfa-short_question-r014,bursty_same_ttfa,synthetic-validation-v1,short_question,3,309.9472804541854,1920,40.0,15.988652833897675,-24.011347166102325,160.0,0.2857142857142857,1.9371705028386585
bursty_same_ttfa-short_question-r014,bursty_same_ttfa,synthetic-validation-v1,short_question,4,330.5807022546106,1920,40.0,20.633421800425253,-19.366578199574747,200.0,0.35714285714285715,1.6529035112730532
bursty_same_ttfa-short_question-r014,bursty_same_ttfa,synthetic-validation-v1,short_question,5,343.30110046194227,1920,40.0,12.720398207331641,-27.27960179266836,240.0,0.42857142857142855,1.4304212519247594
bursty_same_ttfa-short_question-r014,bursty_same_ttfa,synthetic-validation-v1,short_question,6,364.7740062286297,1920,40.0,21.472905766687404,-18.527094233312596,280.0,0.5,1.3027643079593918
bursty_same_ttfa-short_question-r014,bursty_same_ttfa,synthetic-validation-v1,short_question,7,392.66500945420296,1920,40.0,27.891003225573286,-12.108996774426714,320.0,0.5714285714285714,1.2270781545443843
bursty_same_ttfa-short_question-r014,bursty_same_ttfa,synthetic-validation-v1,short_question,8,550.5515311309139,1920,40.0,157.8865216767109,117.88652167671091,360.0,0.6428571428571429,1.529309808696983
bursty_same_ttfa-short_question-r014,bursty_same_ttfa,synthetic-validation-v1,short_question,9,560.5105486420324,1920,40.0,9.959017511118532,-30.04098248888147,400.0,0.7142857142857143,1.4012763716050811
bursty_same_ttfa-short_question-r014,bursty_same_ttfa,synthetic-validation-v1,short_question,10,574.0719196885525,1920,40.0,13.561371046520094,-26.438628953479906,440.0,0.7857142857142857,1.3047089083830739
bursty_same_ttfa-short_question-r014,bursty_same_ttfa,synthetic-validation-v1,short_question,11,596.7547821855609,1920,40.0,22.682862497008387,-17.317137502991613,480.0,0.8571428571428571,1.2432391295532519
bursty_same_ttfa-short_question-r014,bursty_same_ttfa,synthetic-validation-v1,short_question,12,620.2496024275762,1920,40.0,23.494820242015294,-16.505179757984706,520.0,0.9285714285714286,1.192787696976108
bursty_same_ttfa-short_question-r014,bursty_same_ttfa,synthetic-validation-v1,short_question,13,634.4601053071414,1920,40.0,14.210502879565183,-25.789497120434817,560.0,1.0,1.1329644737627524
bursty_same_ttfa-short_question-r015,bursty_same_ttfa,synthetic-validation-v1,short_question,0,122.37875376902915,1920,40.0,0.0,0.0,40.0,0.07142857142857142,3.0594688442257287
bursty_same_ttfa-short_question-r015,bursty_same_ttfa,synthetic-validation-v1,short_question,1,133.20007103545174,1920,40.0,10.821317266422597,-29.178682733577403,80.0,0.14285714285714285,1.6650008879431468
bursty_same_ttfa-short_question-r015,bursty_same_ttfa,synthetic-validation-v1,short_question,2,289.225658254575,1920,40.0,156.02558721912328,116.02558721912328,120.0,0.21428571428571427,2.410213818788125
